stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,platform_code
9021012060002000,Billesholm Hästhovsgatan,56.062523,12.976800,1,,
9021012060003000,Billesholm Snödroppsgatan,56.065072,12.976677,1,,
9021012060006000,Vrams Gunnarstorp,56.101338,12.969305,1,,
9021012060007000,Billesholm Nybrodal,56.070853,12.964334,1,,
9021012060008000,Billesholm Ljungsgårdsvägen,56.071545,12.960042,1,,
9021012060009000,Lunnahus,56.073183,12.953157,1,,
9021012060010000,Bjuv Findus,56.075695,12.942513,1,,
9021012060011000,Bjuv Glimmergatan,56.084160,12.890010,1,,
9021012060012000,Bjuv Selleberga,56.079024,12.930745,1,,
9021012060013000,Bjuv Varagården,56.081598,12.924752,1,,
9021012060014000,Bjuv Gruvgatan,56.083247,12.919969,1,,
9021012060015000,Ekeby Skola,55.996997,12.973848,1,,
9021012060016000,Bjuv Norra vägen,56.089679,12.910294,1,,
9021012060017000,Bjuv Rubingatan,56.086799,12.902057,1,,
9021012060018000,Bjuv Sjukhusvägen,56.084475,12.896093,1,,
9021012060023000,Brogårda,56.096494,12.890251,1,,
9021012060025000,Bjuv Orkestergatan,56.092071,12.905774,1,,
9021012060026000,Bjuv Höstgatan,56.090128,12.917557,1,,
9021012060031000,Bjuv Köpcentrum,56.087000,12.914449,1,,
9021012060056000,Ekeby Flamman,55.992159,12.972904,1,,
9021012060064000,Ekeby Missionsgatan,56.002937,12.967272,1,,
9021012060090000,Bjuvs station,56.083496,12.912574,1,,
9021012950120000,Bjuv NO 2 väst,56.051942,12.923031,1,,
9021012950121000,Bjuv NO 2 öst,56.019952,13.004814,1,,
9021012950122000,Bjuv NO 3,55.987093,12.939597,1,,
9021012950125000,Bjuv NO 1 väst,56.104258,12.935873,1,,
9021012950126000,Bjuv NO 1 öst,56.074800,13.034314,1,,
9021012010002000,Mörrum station,56.186897,14.744085,1,,
9021012010003000,Karlshamn resecentrum,56.176579,14.867549,1,,
9021012010004000,Bräkne Hoby station,56.231042,15.115742,1,,
9021012010005000,Ronneby resecentrum,56.206502,15.283541,1,,
9021012010006000,Bergåsa station,56.182712,15.601202,1,,
9021012010007000,Karlskrona C,56.166698,15.585174,1,,
9021012010011000,Nyteboda,56.324027,14.403722,1,,
9021012010044000,Länsgränsen,56.389862,14.418710,1,,
9021012072003000,Bromölla Tiansgård,56.069222,14.477414,1,,
9021012950082000,Bromölla NO 1,56.102711,14.548037,1,,
9021012950083000,Bromölla NO 2,56.173759,14.490309,1,,
9021012950084000,Bromölla NO 3,56.038486,14.468266,1,,
9021012950085000,Bromölla NO 4,56.116192,14.488481,1,,
9021012031000000,Rinnebäcks station,55.636405,13.069232,1,,
9021012031004000,Hvilan Lindvägen,55.650980,13.118414,1,,
9021012031005000,Burlöv Kronetorp,55.641886,13.091870,1,,
9021012031007000,Arlöv Kyrkogatan,55.633274,13.079155,1,,
9021012031008000,Arlöv Elisetorpsvägen,55.633731,13.083539,1,,
9021012031009000,Arlöv Rapsvägen,55.634278,13.087949,1,,
9021012031010000,Burlöv center,55.638825,13.085934,1,,
9021012031011000,Arlöv Allégatan,55.629203,13.067844,1,,
9021012031012000,Arlöv Ringvägen,55.636839,13.081068,1,,
9021012031013000,Arlöv kyrka,55.634949,13.076100,1,,
9021012031014000,Arlöv Sockerbitstorget,55.632002,13.070460,1,,
9021012031016000,Arlöv Norra Promenaden,55.638434,13.064340,1,,
9021012031017000,Arlöv Strandängen,55.639009,13.060742,1,,
9021012031018000,Mossvägen,55.645076,13.098386,1,,
9021012031019000,Åkarp Sockervägen,55.647496,13.104241,1,,
9021012031020000,Åkarp Alnarpsvägen,55.650071,13.111008,1,,
9021012031022000,Burlövs Egnahem,55.633079,13.097117,1,,
9021012031023000,Nordanåvägen,55.634035,13.115223,1,,
9021012031027000,Mimosavägen,55.637201,13.101456,1,,
9021012031029000,Åkarp Gränsvägen,55.655190,13.100675,1,,
9021012031030000,Åkarp Stationsvägen,55.654023,13.106429,1,,
9021012031031000,Burlövs station,55.640808,13.080157,1,,
9021012031032000,Åkarps station,55.657613,13.108693,1,,
9021012031033000,Stora Bernstorp,55.612716,13.102698,1,,
9021012031040000,Sunnanå,55.615664,13.121547,1,,
9021012031070000,Bernstorp Santessons väg,55.612056,13.095599,1,,
9021012950021000,Burlöv NO 1,55.612844,13.098736,1,,
9021012078001000,Båstad busstation,56.426119,12.848759,1,,
9021012078003000,Förslöv Sandbäcksvägen,56.347913,12.816695,1,,
9021012078005000,Grevie,56.391410,12.782894,1,,
9021012078006000,Hov Kyrkan,56.434972,12.729561,1,,
9021012078007000,Möllhult,56.398268,12.701236,1,,
9021012078008000,Rammsjö Östra,56.396490,12.674127,1,,
9021012078009000,Norrviken,56.448336,12.793719,1,,
9021012078010000,Torekov busstation,56.424126,12.629809,1,,
9021012078011000,Västra Karup affären,56.411601,12.746313,1,,
9021012078012000,Ö Karup affären,56.424417,12.946237,1,,
9021012078013000,Båstad Brandstationen,56.427089,12.845732,1,,
9021012078014000,Dala Skogsliden,56.418921,12.845719,1,,
9021012078015000,Dala Sinarpsvägen,56.410798,12.837047,1,,
9021012078016000,Sinarps Smedja,56.406037,12.826981,1,,
9021012078017000,Stora Nötte,56.402329,12.819655,1,,
9021012078018000,Lilla Nötte,56.393299,12.807402,1,,
9021012078020000,Killeröd,56.372554,12.808612,1,,
9021012078021000,Förslöv Önnarpsvägen,56.362603,12.816257,1,,
9021012078022000,Förslöv Olstorp,56.358840,12.817458,1,,
9021012078023000,Förslöv Margretetorpsvägen,56.354029,12.819162,1,,
9021012078024000,Karstorp Viarpsvägen,56.340897,12.823457,1,,
9021012078025000,Karstorp,56.336150,12.830428,1,,
9021012078026000,Förslöv Fogdarpsvägen,56.343908,12.819775,1,,
9021012078027000,Förslöv Bokesliden,56.364866,12.808034,1,,
9021012078028000,Grevie by Kyrkan,56.370809,12.793739,1,,
9021012078029000,Grevie by,56.372159,12.787172,1,,
9021012078030000,Grevie by Almgården,56.373701,12.786273,1,,
9021012078031000,Grevie Kvinnaböskevägen,56.378817,12.787520,1,,
9021012078032000,Grevie Lindab,56.383022,12.783073,1,,
9021012078033000,Grevie Industrivägen,56.386625,12.778300,1,,
9021012078034000,Grevie Förslövsvägen,56.389569,12.776690,1,,
9021012078035000,Grevie Ljungvägen,56.392998,12.790544,1,,
9021012078038000,Grevie Salomonhögsvägen S,56.403642,12.755508,1,,
9021012078039000,V Karup Salomonhögsvägen N,56.408454,12.749515,1,,
9021012078040000,Västra Karup Bjärehem,56.413783,12.741858,1,,
9021012078041000,Hånarp,56.419694,12.736356,1,,
9021012078042000,Sönnerstorp Påarpsvägen,56.424896,12.732710,1,,
9021012078043000,Storahult,56.324365,12.775068,1,,
9021012078044000,Storahult norra,56.329821,12.775476,1,,
9021012078045000,V Ljungby,56.335324,12.782998,1,,
9021012078047000,Ranarp,56.353773,12.784159,1,,
9021012078048000,Ranarp Smedjan,56.356811,12.782721,1,,
9021012078049000,Segelstorpsvägen,56.366211,12.775404,1,,
9021012078050000,Havsten,56.369118,12.771934,1,,
9021012078051000,Grevie backar,56.381964,12.750926,1,,
9021012078052000,Killebäckstorp,56.384000,12.745321,1,,
9021012078053000,Öllöv,56.386498,12.731546,1,,
9021012078054000,Glimminge,56.388711,12.717193,1,,
9021012078055000,Möllhultsbro,56.394318,12.701720,1,,
9021012078056000,Vegalt,56.396798,12.687048,1,,
9021012078057000,Ängelsbäck,56.375128,12.767457,1,,
9021012078058000,Rammsjö Västra,56.396551,12.668711,1,,
9021012078059000,Slättaröd Burensviksvägen,56.407415,12.664121,1,,
9021012078060000,Slättaröd Blomsterbo,56.410926,12.661529,1,,
9021012078061000,Torekov Östra,56.416288,12.653305,1,,
9021012078062000,Torekov Godtemplarhuset,56.418168,12.648091,1,,
9021012078063000,Torekov Eneborgsvägen,56.421279,12.641088,1,,
9021012078064000,Torekov Kyrka,56.425222,12.631534,1,,
9021012078065000,Torekov Lugnet,56.430408,12.642470,1,,
9021012078066000,Andersgårdsvägen,56.432260,12.653798,1,,
9021012078067000,Båstad Perstorp,56.433577,12.661799,1,,
9021012078068000,Bjäretorp,56.433584,12.668464,1,,
9021012078069000,Råledsvägen,56.434079,12.674895,1,,
9021012078070000,Ängalag Dalenvägen,56.436490,12.694987,1,,
9021012078071000,Hovs Hallarvägen,56.437436,12.701544,1,,
9021012078074000,Hov Maskinstationen,56.435305,12.743758,1,,
9021012078075000,Sönnertorp,56.374966,12.767453,1,,
9021012078076000,Boarp Häljarpsvägen,56.428923,12.789093,1,,
9021012078077000,Påarpsvägen,56.430389,12.728488,1,,
9021012078078000,V Karup Svenstadsvägen,56.416295,12.756278,1,,
9021012078079000,V Karup Karups gata,56.426480,12.781779,1,,
9021012078080000,Svenstad Ridhuset,56.435144,12.750681,1,,
9021012078081000,Svenstad,56.434254,12.762381,1,,
9021012078082000,Svenstad Smedjan,56.434478,12.774835,1,,
9021012078083000,Boarp affären,56.435988,12.789961,1,,
9021012078084000,Småryd Utsikten,56.438269,12.806178,1,,
9021012078085000,Båstad Hasselbacken,56.435346,12.824687,1,,
9021012078086000,Båstad Torget,56.433136,12.834818,1,,
9021012078087000,Båstad Citykiosken,56.431486,12.838693,1,,
9021012078089000,Båstad Kungsbergsvägen,56.426969,12.859524,1,,
9021012078090000,Båstad Kalkvägen,56.426904,12.868172,1,,
9021012078091000,Båstad Rivieravägen,56.426845,12.876300,1,,
9021012078092000,Hemmeslöv Eskilstorp,56.428047,12.909092,1,,
9021012078093000,Hemmeslöv,56.429927,12.919959,1,,
9021012078094000,Hemmeslöv Smedjan,56.428807,12.929011,1,,
9021012078095000,Båstad Vårliden,56.423834,12.844867,1,,
9021012078096000,Hov Södra,56.433706,12.727068,1,,
9021012078097000,Olastorp,56.442738,12.700820,1,,
9021012078098000,Ingelstorp Kvarn,56.449699,12.701793,1,,
9021012078099000,Segeltorp Gård,56.454129,12.704303,1,,
9021012078100000,Hallavara,56.453698,12.718716,1,,
9021012078101000,Ingelstorp,56.444399,12.722391,1,,
9021012078103000,Båstad Måsvägen,56.433471,12.888278,1,,
9021012078104000,Båstad Mellanvägen,56.438011,12.893347,1,,
9021012078105000,Båstad Granvägen,56.441944,12.901675,1,,
9021012078106000,Östra Karup skolan,56.421749,12.948626,1,,
9021012078107000,Förslöv Sigurdsvägen,56.346610,12.805163,1,,
9021012078108000,Viarp,56.342617,12.798358,1,,
9021012078109000,Västra Karup skolan,56.408555,12.738324,1,,
9021012078110000,Västra Karup Idrottsplats,56.403044,12.722627,1,,
9021012078111000,Förslöv Fabriksvägen,56.353114,12.810300,1,,
9021012078112000,Gräsryd,56.424156,12.954412,1,,
9021012078114000,Båstad station,56.432151,12.907482,1,,
9021012078115000,Förslövs station,56.354245,12.800614,1,,
9021012078116000,Båstad Ekorrvägen,56.428877,12.875609,1,,
9021012078117000,Båstad Stensåvägen,56.431643,12.876693,1,,
9021012078118000,Båstad Perstorpsvägen,56.433013,12.882199,1,,
9021012078119000,Båstad Förbindelsevägen,56.436317,12.901586,1,,
9021012078120000,Båstad Järnvägsbron,56.433960,12.907198,1,,
9021012078121000,Båstad Herrgårdsvägen,56.431578,12.916785,1,,
9021012078122000,Birgit Nilssons museum,56.434227,12.762383,1,,
9021012078123000,Båstad Entré,56.426575,12.886552,1,,
9021012078204000,Mäsinge,56.403038,12.702241,1,,
9021012950058000,Båstad NO 1,56.439129,12.920802,1,,
9021012950059000,Båstad NO 2,56.396811,12.866603,1,,
9021012950060000,Båstad NO 3,56.388261,12.934582,1,,
9021012950061000,Båstad NO 4,56.356254,12.860664,1,,
9021012950062000,Båstad NO 5,56.337069,12.790043,1,,
9021012950063000,Båstad NO 6,56.385489,12.742334,1,,
9021012950064000,Båstad NO 10,56.446619,12.667616,1,,
9021012950065000,BÅ11,56.452305,12.733530,1,,
9021012950141000,Båstad NO 9,56.447349,12.737354,1,,
9021012950142000,Båstad NO 8,56.421872,12.789571,1,,
9021012950155000,Båstad NO 7,56.409041,12.687942,1,,
9021012085000000,Marieholms station,55.864642,13.159097,1,,
9021012085001000,Eslöv Vetegatan,55.848625,13.278803,1,,
9021012085002000,Eslöv Aprikosgatan,55.836780,13.269961,1,,
9021012085003000,Eslöv Flygstaden,55.842439,13.329808,1,,
9021012085004000,Eslöv Medborgarhuset,55.834677,13.302379,1,,
9021012085005000,Eslöv Stadshuset,55.832835,13.301045,1,,
9021012085006000,Eslöv Tåbelundsvägen,55.829260,13.298880,1,,
9021012085007000,Gårdstånga trafikplats,55.769857,13.321201,1,,
9021012085011000,Eslöv Dammlyckan,55.841021,13.312573,1,,
9021012085013000,Eslöv Ulvåsa,55.840630,13.285885,1,,
9021012085014000,Eslöv Gasverksgatan,55.833109,13.312298,1,,
9021012085015000,Eslöv Kyrkogården,55.829252,13.298897,1,,
9021012085016000,Eslöv Verkstadsvägen,55.834220,13.317479,1,,
9021012085017000,Eslöv Bergaskolan,55.838683,13.316891,1,,
9021012085018000,Stockamöllan Lindarnas väg,55.945901,13.370629,1,,
9021012085019000,Eslöv Malmgatan,55.839044,13.300613,1,,
9021012085021000,Eslöv Kärråkra vårdcentral,55.843291,13.285553,1,,
9021012085022000,Eslöv Djupadalsvägen,55.829004,13.289431,1,,
9021012085024000,V Sallerups k:a,55.829509,13.275063,1,,
9021012085032000,Orrahus,55.924844,13.375279,1,,
9021012085033000,Rönneholm,55.932778,13.379855,1,,
9021012085034000,Hasslebro,55.936285,13.381877,1,,
9021012085037000,Gunnaröd,55.948461,13.351590,1,,
9021012085038000,Klockaregården,55.954983,13.341185,1,,
9021012085039000,Billinge k:a,55.959979,13.335389,1,,
9021012085040000,Billinge Måns Andreas väg,55.964357,13.330625,1,,
9021012085042000,Billinge N,55.974990,13.328135,1,,
9021012085043000,Hassle skolan,55.916566,13.385124,1,,
9021012085047000,Eslövs flygplats,55.843174,13.333322,1,,
9021012085048000,Snärjehusvägen,55.846602,13.342079,1,,
9021012085049000,Kastberga gård,55.852175,13.352076,1,,
9021012085050000,Kastberga skola,55.854693,13.363035,1,,
9021012085052000,St Kastberga,55.854280,13.382132,1,,
9021012085053000,Kungshult riksvägen,55.851279,13.412361,1,,
9021012085055000,Gryby,55.825683,13.334752,1,,
9021012085056000,Borlunda,55.803257,13.330271,1,,
9021012085057000,Väggarp landsvägen,55.788220,13.245819,1,,
9021012085058000,Gårdstånga skolan,55.763209,13.323457,1,,
9021012085059000,Flyinge posten,55.752742,13.361545,1,,
9021012085060000,Flyinge Plantskolevägen,55.751726,13.370099,1,,
9021012085064000,Harlösa busstation,55.715086,13.527717,1,,
9021012085065000,Harlösa S,55.711652,13.518432,1,,
9021012085073000,Marieholm centrum,55.863376,13.154102,1,,
9021012085075000,Kristineberg,55.807433,13.334218,1,,
9021012085076000,Skarhult stn,55.807415,13.347205,1,,
9021012085077000,Skarhult slottet,55.804166,13.372168,1,,
9021012085078000,Skarhult skolan,55.801326,13.376700,1,,
9021012085079000,Källsliden,55.796689,13.394868,1,,
9021012085080000,Hurva Mejerivägen,55.793603,13.438101,1,,
9021012085082000,Hurva gästis,55.793442,13.436277,1,,
9021012085083000,Hurva Vikedal,55.788250,13.425606,1,,
9021012085084000,Fridalund,55.782523,13.419849,1,,
9021012085085000,Nyhem,55.776830,13.428837,1,,
9021012085086000,Tängelsås,55.769295,13.444341,1,,
9021012085087000,Blackmad,55.770120,13.461153,1,,
9021012085088000,Löberöds gård,55.771576,13.483412,1,,
9021012085089000,Löberöd Parkgatan,55.773926,13.507563,1,,
9021012085090000,Löberöd torget,55.775195,13.512510,1,,
9021012085094000,Kungabacken,55.776810,13.555629,1,,
9021012085100000,Gårdstånga vägbron,55.764989,13.319471,1,,
9021012085101000,Bagershill,55.759231,13.306294,1,,
9021012085102000,Igelösavägen,55.751863,13.296585,1,,
9021012085103000,Getinge,55.763961,13.312652,1,,
9021012085105000,Eslöv Åkermansvägen,55.844067,13.313927,1,,
9021012085106000,Hurva E22,55.791678,13.442173,1,,
9021012085108000,Fjortontorp,55.984877,13.321637,1,,
9021012085109000,Fäladsvägen,55.978755,13.325507,1,,
9021012085110000,Skeglinge,55.789256,13.322134,1,,
9021012085112000,Harlösa V,55.716031,13.523014,1,,
9021012085113000,Eslöv Bergavägen,55.840527,13.318800,1,,
9021012085114000,Eslöv Bruksgatan,55.839688,13.313713,1,,
9021012085115000,Eslöv Carl Engström skolan,55.839144,13.309085,1,,
9021012085116000,Eslöv Stora Torg,55.838741,13.303395,1,,
9021012085118000,Eslöv Karlsrobadet,55.841318,13.292276,1,,
9021012085120000,Eslöv Prostgatan,55.833592,13.293237,1,,
9021012085121000,Eslöv Sturegatan,55.833449,13.295897,1,,
9021012085124000,Eslöv Hundramannavägen,55.829005,13.294730,1,,
9021012085125000,Eslöv Kyrkogatan,55.835129,13.302494,1,,
9021012085127000,Eslöv Saxåvägen,55.851856,13.299741,1,,
9021012085128000,Eslöv Norrevångskolan,55.848585,13.304104,1,,
9021012085129000,Eslöv Karidal Servicehus,55.843447,13.301943,1,,
9021012085131000,Eslövs station,55.837448,13.305171,1,,
9021012085132000,Örtofta station,55.778566,13.243901,1,,
9021012085133000,Stehags station,55.900309,13.393174,1,,
9021012085164000,Eslöv Berga,55.841085,13.322821,1,,
9021012085166000,Eslöv Vasagatan,55.836737,13.307324,1,,
9021012085169000,Eslöv Fiskaregatan,55.840081,13.316274,1,,
9021012085170000,Eslöv Palmgatan,55.840428,13.298432,1,,
9021012085171000,Eslöv Kattarpsvägen,55.845335,13.281812,1,,
9021012085172000,Eslöv Ekebyvägen,55.844310,13.278269,1,,
9021012085173000,Eslöv Tågarpsvägen,55.842614,13.278379,1,,
9021012085174000,Eslöv Specialisthuset,55.839873,13.280968,1,,
9021012085177000,Eslöv Lantmannavägen,55.832976,13.281575,1,,
9021012085178000,Eslöv Solhällan,55.834837,13.283785,1,,
9021012085179000,Eslöv Tåbelunds Vårdcentral,55.833857,13.287744,1,,
9021012085180000,Eslöv Sallerup,55.828935,13.283433,1,,
9021012085181000,Eslöv Mossavägen,55.831207,13.301804,1,,
9021012085186000,Eslöv Sextorpsvägen,55.852124,13.302758,1,,
9021012085187000,Eslöv Rönneberga,55.851707,13.295965,1,,
9021012085188000,Eslöv Repslagaregatan,55.841139,13.301117,1,,
9021012085190000,Eslöv Husarvägen,55.845331,13.283776,1,,
9021012085194000,Uddenäs,55.756802,13.339909,1,,
9021012085205000,Eslöv Enskiftesvägen,55.840718,13.278806,1,,
9021012085208000,Eslöv Byavägen,55.841742,13.285350,1,,
9021012085209000,Eslöv Trollsjögården,55.837867,13.285234,1,,
9021012085210000,Eslöv Stinstorget,55.837512,13.307450,1,,
9021012085211000,Eslöv Kronovägen,55.835124,13.277636,1,,
9021012950086000,Eslöv NO 1,55.752668,13.556048,1,,
9021012950087000,Eslöv NO 2,55.784658,13.427101,1,,
9021012950088000,Eslöv NO 3,55.926669,13.374892,1,,
9021012950089000,Eslöv NO 4,55.840270,13.222677,1,,
9021012002503000,Laholm Repslagargatan,56.511082,13.052599,1,,
9021012002505000,Laholm Glänninge vårdcentral,56.504204,13.051977,1,,
9021012002507000,Laholm Altona,56.503528,13.046210,1,,
9021012002518000,Laholm Kristianstadsvägen,56.507425,13.058259,1,,
9021012013000000,Grönfodertorken,56.572443,13.020160,1,,
9021012013003000,Halmstad C,56.669257,12.864614,1,,
9021012013004000,Gräsryd,56.424156,12.954412,1,,
9021012013006000,Halmstad busstn,56.670006,12.865518,1,,
9021012013008000,Knäred Västralt,56.515546,13.310519,1,,
9021012013009000,Laholm station,56.502297,12.998893,1,,
9021012013010000,Mellbystrand,56.514239,12.949726,1,,
9021012013014000,Veinge Station,56.552937,13.076807,1,,
9021012013015000,Laholm Busstationen,56.511525,13.047026,1,,
9021012013016000,Laholm Vårdcentral Centrum,56.510428,13.040947,1,,
9021012013017000,Laholm Danska vägen,56.507904,13.037328,1,,
9021012013018000,Laholm Lagaholmsskolan,56.503520,13.039760,1,,
9021012013019000,Laholm Brandstationen,56.504323,13.033885,1,,
9021012013020000,Laholm Ängelholmsvägen,56.500578,13.033558,1,,
9021012013021000,Laholm Nyby,56.495048,13.035358,1,,
9021012013022000,Kövlinge,56.484695,13.040076,1,,
9021012013023000,Ysbyvägen,56.479714,13.041559,1,,
9021012013024000,Vallberga Brohuset,56.469718,13.028440,1,,
9021012013025000,Vallberga,56.467736,13.024202,1,,
9021012013026000,Vrångarp,56.456531,12.999805,1,,
9021012013027000,Smedjeån,56.450857,12.988932,1,,
9021012013028000,Skottorp Rosenlundsvägen,56.446999,12.962791,1,,
9021012013029000,Skottorp Pråmhuset,56.436219,12.956217,1,,
9021012013031000,Mellbystrand Ulanders väg,56.504564,12.950584,1,,
9021012013032000,Mellby,56.503745,12.981158,1,,
9021012013033000,Mellbystrand Grönatorgsvägen,56.509196,12.948058,1,,
9021012013034000,Mellbystrand Mellbyvägen,56.499415,12.944327,1,,
9021012013035000,Mellbystrand Brodds väg,56.495444,12.943554,1,,
9021012013036000,Mellbystrand Kolonivägen,56.490977,12.941552,1,,
9021012013037000,Mellbystrand Ejdervägen,56.485166,12.937378,1,,
9021012013038000,Falkenberg,56.919592,12.507360,1,,
9021012013040000,Åsa station,57.363126,12.135617,1,,
9021012013042000,Varberg,57.109460,12.248520,1,,
9021012013043000,Skummeslöv Vallbergavägen,56.477792,12.932805,1,,
9021012013044000,Skummeslöv Berndtssons väg,56.470322,12.927639,1,,
9021012013045000,Skummeslövsstrand,56.461534,12.921796,1,,
9021012013047000,Skummeslöv Stjärnhem,56.456243,12.937354,1,,
9021012013048000,Skummeslöv Orionvägen,56.458427,12.934252,1,,
9021012013049000,Laholm Blåkulla,56.506061,13.026025,1,,
9021012013050000,Laholm Simsons väg,56.505565,13.022356,1,,
9021012013051000,Laholm Sologatan,56.504919,13.032006,1,,
9021012013052000,Laholm Trumgatan,56.503378,13.010982,1,,
9021012013054000,Skottorp,56.450475,12.958816,1,,
9021012013055000,Skummeslöv Elins väg,56.459607,12.928564,1,,
9021012013056000,Skummeslöv Hedhusvägen Ö,56.450595,12.934389,1,,
9021012013058000,Kungsbacka Hede station,57.513331,12.083702,1,,
9021012013059000,Anneberg,57.537149,12.101792,1,,
9021012013060000,Lindome,57.576753,12.079462,1,,
9021012013061000,Kållered,57.610633,12.048495,1,,
9021012013062000,Liseberg,57.698164,11.994606,1,,
9021012013182000,Sjöalt,56.356538,13.229279,1,,
9021012013526000,Laholm Grönkulla,56.504642,13.038541,1,,
9021012011002000,Köbenhavn Flygplats (gate),55.628593,12.649334,1,,
9021012045002000,Humlebæk,55.964376,12.534289,1,,
9021012045003000,Louisiana,55.969693,12.541243,1,,
9021012045004000,Helsingör station,56.032715,12.612529,1,,
9021012045005000,Ørestad,55.628680,12.575751,1,,
9021012045006000,CPH Airport,55.629429,12.649696,1,,
9021012045007000,København H,55.672692,12.564631,1,,
9021012045008000,Tårnby,55.629723,12.601446,1,,
9021012045009000,Helsingör Färjeläge,56.033280,12.615933,1,,
9021012045010000,København Havnegade,55.603436,12.587384,1,,
9021012045011000,København Østerport,55.693314,12.592868,1,,
9021012045012000,København Nørreport,55.684016,12.572808,1,,
9021012045013000,Snekkersten,56.009235,12.583253,1,,
9021012045014000,Espergærde,55.996331,12.550814,1,,
9021012045015000,Nivå,55.934131,12.507527,1,,
9021012045016000,Kokkedal,55.904192,12.503016,1,,
9021012045017000,Rungsted Kyst,55.882866,12.532282,1,,
9021012045018000,Vedbæk,55.853623,12.563837,1,,
9021012045019000,Skodsborg,55.824281,12.572363,1,,
9021012045020000,Klampenborg,55.778327,12.588627,1,,
9021012045021000,Hellerup,55.731873,12.568436,1,,
9021012045997000,Köpenhamn Ingerslevsgade,55.665168,12.558433,1,,
9021012045998000,Kastrup Terminal 2,55.628961,12.644794,1,,
9021012001000000,NO,55.635013,14.237802,1,,
9021012083001000,Väla Restaurangtorget,56.090564,12.757902,1,,
9021012083002000,Björknäs,56.015137,12.881839,1,,
9021012083003000,Helsingborg Gustav Adolfs torg,56.038644,12.702495,1,,
9021012083004000,Helsingborg Raus Planterings sk,56.025221,12.709029,1,,
9021012083005000,Helsingborg Miatorp,56.020195,12.719315,1,,
9021012083006000,Pilasmedjan,56.153013,12.678751,1,,
9021012083007000,Helsingborg Albrogatan,56.016974,12.722748,1,,
9021012083009000,Helsingborg Heden,56.011626,12.727346,1,,
9021012083010000,Råå kyrkogård,56.006402,12.731899,1,,
9021012083011000,Helsingborg Allhelgonakyrkan,56.004210,12.733725,1,,
9021012083014000,Råå Kattegattsgatan,55.997832,12.745745,1,,
9021012083016000,Laröd Östra,56.100154,12.666609,1,,
9021012083017000,Helsingborg Grusvägen,56.079585,12.756536,1,,
9021012083018000,Helsingborg Olympia Park,56.051974,12.704410,1,,
9021012083022000,Helsingborg Tågagatan,56.058123,12.691678,1,,
9021012083023000,Helsingborg Halalid,56.060074,12.689947,1,,
9021012083025000,Rydsbo,56.158984,12.678555,1,,
9021012083026000,Helsingborg Donationsgatan,56.060029,12.695283,1,,
9021012083028000,Helsingborg Stattena Västra,56.056898,12.700128,1,,
9021012083030000,Helsingborg S:ta Anna k:a,56.065594,12.699653,1,,
9021012083031000,Helsingborg Fäladsgatan,56.066885,12.703469,1,,
9021012083032000,Helsingborg Västra Berga,56.068191,12.705725,1,,
9021012083035000,Helsingborg Kadettgatan N,56.071983,12.704649,1,,
9021012083036000,Helsingborg Rosengården Ö,56.051536,12.734666,1,,
9021012083039000,Helsingborg Dalhem,56.063994,12.740212,1,,
9021012083040000,Helsingborg Dalhem Centrum,56.067859,12.735937,1,,
9021012083041000,Helsingborg Annerovägen,56.066131,12.732942,1,,
9021012083042000,Helsingborg Skvadrongatan,56.066665,12.724787,1,,
9021012083043000,Domsten Sundsvägen,56.115205,12.613333,1,,
9021012083045000,Helsingborg Maxi,56.065192,12.720504,1,,
9021012083046000,Gantofta station,55.990340,12.806136,1,,
9021012083047000,Helsingborg Tågagatan V,56.052864,12.686289,1,,
9021012083048000,Helsingborg Friabad,56.057546,12.683084,1,,
9021012083049000,Helsingborg Pålsjöbaden,56.065150,12.677843,1,,
9021012083050000,Helsingborg Pålsjö N,56.067737,12.674950,1,,
9021012083051000,Helsingborg Tinkarp N,56.072409,12.668900,1,,
9021012083052000,Helsingborg Tinkarp Övre,56.079847,12.663859,1,,
9021012083053000,Laröd Fårahagen,56.082833,12.663263,1,,
9021012083054000,Laröd Sofiero,56.087367,12.660643,1,,
9021012083055000,Laröd Serpentinvägen,56.091537,12.656782,1,,
9021012083056000,Laröd Rosenvägen,56.096056,12.653214,1,,
9021012083057000,Laröd Skolvägen,56.095880,12.648437,1,,
9021012083058000,Hittarp Sundsliden,56.096887,12.643564,1,,
9021012083059000,Hittarp Kruareliden,56.102171,12.639014,1,,
9021012083060000,Kulla Gunnarstorp S,56.108147,12.638298,1,,
9021012083061000,Kulla Gunnarstorp Slottet,56.110967,12.629140,1,,
9021012083062000,Domsten Fornminnet,56.112160,12.619987,1,,
9021012083063000,Domsten N,56.123949,12.601234,1,,
9021012083064000,Domsten Berghemsvägen,56.120832,12.604035,1,,
9021012083065000,Grå Läge,56.128935,12.597005,1,,
9021012083066000,Viken Talldungen,56.134422,12.591688,1,,
9021012083067000,Helsingborg Stattena,56.056998,12.701951,1,,
9021012083068000,Helsingborg Älvsborgsgatan,56.062032,12.709159,1,,
9021012083069000,Berga trafikplats,56.068265,12.721945,1,,
9021012083070000,Väla Södra,56.089944,12.758996,1,,
9021012083071000,Väla Marknadsvägen,56.093174,12.757358,1,,
9021012083072000,Helsingborg Kavalleristen,56.064443,12.719310,1,,
9021012083073000,Ödåkra Merkuriusgatan,56.097207,12.750400,1,,
